<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.26	08:00:00	2660.69	2685.53	2658.00	2677.28	75279	0	0
2024.09.26	16:00:00	2677.31	2679.71	2654.82	2672.18	79093	0	0
2024.09.27	00:00:00	2670.96	2673.98	2666.23	2670.49	39759	0	0
2024.09.27	08:00:00	2670.51	2674.32	2658.35	2670.09	75537	0	0
2024.09.27	16:00:00	2670.09	2671.12	2643.15	2658.14	78077	0	0
2024.09.30	00:00:00	2657.61	2666.01	2647.31	2655.87	45849	0	0
2024.09.30	08:00:00	2655.88	2660.64	2634.48	2638.99	63385	0	0
2024.09.30	16:00:00	2638.98	2642.13	2624.71	2634.41	72439	0	0
2024.10.01	00:00:00	2633.97	2640.43	2631.88	2639.65	19768	0	0
2024.10.01	08:00:00	2639.67	2656.68	2639.57	2651.52	55144	0	0
2024.10.01	16:00:00	2651.53	2673.08	2648.02	2663.14	79745	0	0
2024.10.02	00:00:00	2661.53	2663.37	2652.65	2654.18	26528	0	0
2024.10.02	08:00:00	2654.15	2656.21	2643.84	2649.63	58870	0	0
2024.10.02	16:00:00	2649.62	2663.39	2641.17	2658.47	62672	0	0
2024.10.03	00:00:00	2657.88	2662.90	2653.35	2655.02	31156	0	0
2024.10.03	08:00:00	2655.01	2657.50	2640.99	2642.45	68504	0	0
2024.10.03	16:00:00	2642.42	2662.11	2638.00	2655.87	68363	0	0
2024.10.04	00:00:00	2655.01	2665.81	2654.36	2664.12	25588	0	0
2024.10.04	08:00:00	2664.13	2667.89	2632.00	2638.80	55893	0	0
2024.10.04	16:00:00	2638.82	2670.17	2637.45	2653.49	79454	0	0
2024.10.07	00:00:00	2649.68	2652.97	2643.82	2646.77	28567	0	0
2024.10.07	08:00:00	2646.72	2659.53	2637.81	2640.10	65891	0	0
2024.10.07	16:00:00	2640.08	2653.73	2639.11	2642.31	64437	0	0
2024.10.08	00:00:00	2642.16	2649.13	2633.78	2643.11	49791	0	0
2024.10.08	08:00:00	2643.06	2653.01	2628.58	2645.89	78248	0	0
2024.10.08	16:00:00	2645.85	2647.66	2604.75	2621.49	82290	0	0
2024.10.09	00:00:00	2620.89	2624.29	2614.97	2616.02	36381	0	0
2024.10.09	08:00:00	2616.03	2624.29	2609.16	2618.89	65085	0	0
2024.10.09	16:00:00	2618.88	2620.63	2605.18	2607.52	66201	0	0
2024.10.10	00:00:00	2606.77	2616.92	2605.95	2613.94	37798	0	0
2024.10.10	08:00:00	2614.01	2627.35	2602.55	2625.11	59853	0	0
2024.10.10	16:00:00	2625.28	2631.47	2615.70	2629.69	78599	0	0
2024.10.11	00:00:00	2626.69	2646.07	2626.69	2645.61	36448	0	0
2024.10.11	08:00:00	2645.60	2650.08	2636.26	2643.07	52244	0	0
2024.10.11	16:00:00	2643.22	2661.41	2642.65	2657.03	59931	0	0
2024.10.14	00:00:00	2656.06	2660.30	2643.18	2659.23	36056	0	0
2024.10.14	08:00:00	2659.17	2666.81	2649.31	2651.42	48700	0	0
2024.10.14	16:00:00	2651.39	2661.20	2644.02	2648.73	53851	0	0
2024.10.15	00:00:00	2647.25	2652.73	2642.96	2644.43	31116	0	0
2024.10.15	08:00:00	2644.40	2657.38	2638.08	2648.32	62341	0	0
2024.10.15	16:00:00	2648.27	2668.90	2646.07	2662.36	70626	0	0
2024.10.16	00:00:00	2661.95	2670.08	2658.67	2666.72	35794	0	0
2024.10.16	08:00:00	2666.77	2682.68	2666.09	2681.79	62315	0	0
2024.10.16	16:00:00	2681.75	2685.33	2666.73	2673.59	64230	0	0
2024.10.17	00:00:00	2673.23	2684.88	2673.14	2679.08	40717	0	0
2024.10.17	08:00:00	2679.09	2688.79	2673.16	2680.67	67609	0	0
2024.10.17	16:00:00	2680.69	2696.75	2677.88	2692.74	67586	0	0
2024.10.18	00:00:00	2691.62	2711.97	2691.62	2710.19	39115	0	0
2024.10.18	08:00:00	2710.18	2717.05	2701.75	2709.58	66862	0	0
2024.10.18	16:00:00	2709.56	2722.45	2704.97	2721.32	68238	0	0
2024.10.21	00:00:00	2719.16	2732.81	2719.16	2730.40	42384	0	0
2024.10.21	08:00:00	2730.39	2739.78	2723.62	2738.65	69436	0	0
2024.10.21	16:00:00	2738.66	2740.56	2714.23	2719.48	79101	0	0
2024.10.22	00:00:00	2719.14	2736.01	2718.91	2734.79	38775	0	0
2024.10.22	08:00:00	2734.78	2739.33	2729.04	2736.26	63841	0	0
2024.10.22	16:00:00	2736.27	2748.87	2733.77	2748.66	72235	0	0
2024.10.23	00:00:00	2747.70	2750.66	2737.70	2750.00	40382	0	0
2024.10.23	08:00:00	2749.98	2758.43	2740.81	2743.34	64568	0	0
2024.10.23	16:00:00	2743.36	2744.08	2708.45	2715.24	88924	0	0
2024.10.24	00:00:00	2715.17	2727.11	2714.70	2726.54	41860	0	0
2024.10.24	08:00:00	2726.53	2741.63	2725.92	2739.05	62878	0	0
2024.10.24	16:00:00	2739.12	2743.26	2722.41	2735.99	73983	0	0
2024.10.25	00:00:00	2735.51	2736.08	2723.93	2725.94	32634	0	0
2024.10.25	08:00:00	2726.04	2732.60	2717.08	2731.49	59800	0	0
2024.10.25	16:00:00	2731.57	2747.66	2725.24	2746.80	69018	0	0
2024.10.28	00:00:00	2733.17	2740.22	2724.43	2732.93	52076	0	0
2024.10.28	08:00:00	2733.04	2744.58	2727.83	2734.29	71037	0	0
2024.10.28	16:00:00	2734.27	2745.97	2732.80	2742.20	77818	0	0
2024.10.29	00:00:00	2741.86	2757.70	2739.88	2754.71	47850	0	0
2024.10.29	08:00:00	2754.82	2756.77	2746.29	2749.10	77546	0	0
2024.10.29	16:00:00	2749.12	2774.75	2748.22	2774.50	104260	0	0
2024.10.30	00:00:00	2774.20	2782.16	2772.97	2780.19	50628	0	0
2024.10.30	08:00:00	2780.19	2789.81	2773.67	2782.51	79865	0	0
2024.10.30	16:00:00	2782.51	2789.99	2770.91	2787.51	99323	0	0
2024.10.31	00:00:00	2787.10	2790.11	2782.11	2784.48	38600	0	0
2024.10.31	08:00:00	2784.48	2786.59	2772.02	2773.65	76360	0	0
2024.10.31	16:00:00	2773.64	2773.93	2731.57	2743.96	117095	0	0
2024.11.01	00:00:00	2742.87	2753.02	2742.87	2752.26	43814	0	0
2024.11.01	08:00:00	2752.32	2759.86	2744.86	2753.85	81568	0	0
2024.11.01	16:00:00	2753.89	2762.20	2733.23	2736.39	111229	0	0
2024.11.04	00:00:00	2733.50	2743.74	2729.91	2741.58	46038	0	0
2024.11.04	08:00:00	2741.59	2746.78	2731.94	2746.77	72118	0	0
2024.11.04	16:00:00	2746.78	2748.20	2731.75	2736.33	71114	0	0
2024.11.05	00:00:00	2736.12	2738.00	2724.75	2732.58	48489	0	0
2024.11.05	08:00:00	2732.55	2746.74	2731.79	2744.75	69670	0	0
2024.11.05	16:00:00	2744.76	2749.94	2733.12	2744.02	74122	0	0
2024.11.06	00:00:00	2743.35	2749.71	2730.68	2739.00	100241	0	0
2024.11.06	08:00:00	2739.01	2739.30	2659.16	2664.22	140268	0	0
2024.11.06	16:00:00	2664.14	2678.22	2652.33	2659.11	108646	0	0
2024.11.07	00:00:00	2659.74	2664.29	2643.30	2659.17	61719	0	0
2024.11.07	08:00:00	2659.18	2685.20	2652.74	2684.62	82930	0	0
2024.11.07	16:00:00	2684.61	2710.26	2682.34	2706.17	105673	0	0
2024.11.08	00:00:00	2705.86	2710.40	2693.29	2695.27	50853	0	0
2024.11.08	08:00:00	2695.26	2701.10	2680.32	2697.59	85171	0	0
2024.11.08	16:00:00	2697.69	2704.05	2682.78	2684.11	79604	0	0
2024.11.11	00:00:00	2684.81	2686.19	2666.54	2669.25	54752	0	0
2024.11.11	08:00:00	2669.27	2675.34	2634.37	2635.54	90872	0	0
2024.11.11	16:00:00	2635.56	2635.69	2610.68	2618.96	93852	0	0
2024.11.12	00:00:00	2618.65	2627.12	2605.39	2606.86	63444	0	0
2024.11.12	08:00:00	2606.79	2616.33	2589.64	2611.64	108725	0	0
2024.11.12	16:00:00	2611.65	2617.08	2592.54	2597.95	92241	0	0
2024.11.13	00:00:00	2598.12	2613.30	2597.38	2605.80	55344	0	0
2024.11.13	08:00:00	2605.73	2618.55	2601.04	2612.38	81591	0	0
2024.11.13	16:00:00	2612.35	2616.37	2572.26	2572.50	117231	0	0
2024.11.14	00:00:00	2574.34	2581.46	2555.33	2558.65	62547	0	0
2024.11.14	08:00:00	2558.71	2560.54	2536.81	2557.20	107220	0	0
2024.11.14	16:00:00	2557.18	2577.48	2554.36	2564.39	100762	0	0
2024.11.15	00:00:00	2564.41	2571.66	2559.74	2559.93	42947	0	0
2024.11.15	08:00:00	2559.91	2575.81	2554.34	2565.31	84202	0	0
2024.11.15	16:00:00	2565.25	2576.00	2559.49	2562.94	96354	0	0
2024.11.18	00:00:00	2566.87	2597.10	2563.22	2585.59	60518	0	0
2024.11.18	08:00:00	2585.57	2605.15	2580.40	2603.93	93799	0	0
2024.11.18	16:00:00	2604.00	2615.09	2602.80	2611.70	73595	0	0
2024.11.19	00:00:00	2611.73	2625.54	2610.43	2622.62	62099	0	0
2024.11.19	08:00:00	2622.66	2639.44	2617.72	2635.30	110287	0	0
2024.11.19	16:00:00	2635.22	2636.95	2620.91	2631.87	86387	0	0
2024.11.20	00:00:00	2631.77	2641.86	2630.68	2636.90	47911	0	0
2024.11.20	08:00:00	2636.62	2640.48	2618.81	2636.08	77082	0	0
2024.11.20	16:00:00	2636.07	2655.42	2634.15	2650.25	68706	0	0
2024.11.21	00:00:00	2649.60	2660.42	2648.87	2656.95	40223	0	0
2024.11.21	08:00:00	2656.96	2673.51	2656.58	2665.47	68966	0	0
2024.11.21	16:00:00	2665.54	2673.39	2661.35	2669.39	71102	0	0
2024.11.22	00:00:00	2668.22	2692.37	2667.90	2686.65	52121	0	0
2024.11.22	08:00:00	2686.66	2710.09	2685.84	2692.94	92065	0	0
2024.11.22	16:00:00	2692.89	2716.03	2684.44	2715.90	75293	0	0
2024.11.25	00:00:00	2711.75	2721.38	2658.25	2664.68	69993	0	0
2024.11.25	08:00:00	2664.72	2688.77	2661.71	2678.29	83897	0	0
2024.11.25	16:00:00	2678.36	2678.75	2615.61	2624.78	86729	0	0
2024.11.26	00:00:00	2624.64	2632.23	2605.19	2624.33	60471	0	0
2024.11.26	08:00:00	2624.38	2641.94	2610.80	2629.97	83862	0	0
2024.11.26	16:00:00	2629.94	2633.85	2616.76	2632.59	74869	0	0
2024.11.27	00:00:00	2632.71	2645.75	2627.06	2642.01	42525	0	0
2024.11.27	08:00:00	2642.06	2658.22	2639.02	2656.30	69892	0	0
2024.11.27	16:00:00	2656.34	2656.87	2633.80	2636.07	65009	0	0
2024.11.28	00:00:00	2634.98	2638.42	2621.06	2633.48	41208	0	0
2024.11.28	08:00:00	2633.49	2649.71	2631.88	2647.03	51181	0	0
2024.11.28	16:00:00	2647.05	2647.93	2636.30	2640.77	22028	0	0
2024.11.29	00:00:00	2636.24	2664.18	2633.90	2662.44	49912	0	0
2024.11.29	08:00:00	2662.38	2666.25	2654.56	2658.05	66982	0	0
2024.11.29	16:00:00	2658.06	2662.74	2650.62	2659.45	49197	0	0
2024.12.02	00:00:00	2653.23	2653.33	2621.92	2623.20	61580	0	0
2024.12.02	08:00:00	2623.18	2648.86	2621.87	2647.01	77197	0	0
2024.12.02	16:00:00	2647.02	2651.85	2633.52	2638.74	72742	0	0
2024.12.03	00:00:00	2638.56	2645.22	2634.09	2641.19	49063	0	0
2024.12.03	08:00:00	2641.33	2653.74	2637.76	2652.89	70846	0	0
2024.12.03	16:00:00	2652.88	2655.63	2635.17	2643.43	65745	0	0
2024.12.04	00:00:00	2640.98	2651.22	2637.70	2649.74	42643	0	0
2024.12.04	08:00:00	2649.76	2651.39	2632.42	2648.42	69548	0	0
2024.12.04	16:00:00	2648.41	2657.08	2645.07	2649.81	71625	0	0
2024.12.05	00:00:00	2649.25	2655.52	2644.69	2653.13	32880	0	0
2024.12.05	08:00:00	2653.07	2654.53	2641.91	2648.99	60160	0	0
2024.12.05	16:00:00	2648.97	2650.27	2623.58	2631.72	68339	0	0
2024.12.06	00:00:00	2629.63	2644.59	2613.48	2637.91	45841	0	0
2024.12.06	08:00:00	2637.92	2645.61	2631.21	2635.76	67803	0	0
2024.12.06	16:00:00	2635.75	2641.65	2624.10	2633.16	72771	0	0
2024.12.09	00:00:00	2643.62	2650.54	2627.52	2638.34	51033	0	0
2024.12.09	08:00:00	2638.32	2666.22	2638.13	2665.48	69940	0	0
2024.12.09	16:00:00	2665.55	2676.40	2656.68	2660.06	69363	0	0
2024.12.10	00:00:00	2659.63	2673.81	2657.94	2668.80	46303	0	0
2024.12.10	08:00:00	2668.77	2682.02	2661.20	2680.40	71336	0	0
2024.12.10	16:00:00	2680.54	2695.54	2679.50	2693.86	65565	0	0
2024.12.11	00:00:00	2692.88	2704.40	2675.50	2687.93	68252	0	0
2024.12.11	08:00:00	2688.01	2702.09	2686.33	2701.01	120876	0	0
2024.12.11	16:00:00	2700.99	2721.19	2696.56	2717.75	123060	0	0
2024.12.12	00:00:00	2717.36	2726.16	2700.42	2713.53	60975	0	0
2024.12.12	08:00:00	2713.50	2720.38	2697.36	2697.59	121932	0	0
2024.12.12	16:00:00	2697.56	2699.59	2675.14	2680.77	134853	0	0
2024.12.13	00:00:00	2680.53	2692.75	2678.92	2688.30	71316	0	0
2024.12.13	08:00:00	2688.30	2690.56	2659.59	2662.16	126998	0	0
2024.12.13	16:00:00	2662.16	2664.48	2646.12	2648.48	110218	0	0
2024.12.16	00:00:00	2649.19	2655.60	2643.51	2652.83	52187	0	0
2024.12.16	08:00:00	2652.81	2664.39	2651.68	2661.92	83206	0	0
2024.12.16	16:00:00	2662.04	2663.06	2648.61	2652.78	78605	0	0
2024.12.17	00:00:00	2651.96	2658.64	2649.17	2653.66	47874	0	0
2024.12.17	08:00:00	2653.68	2657.04	2634.84	2637.06	90336	0	0
2024.12.17	16:00:00	2637.09	2649.07	2633.12	2645.97	84304	0	0
2024.12.18	00:00:00	2645.40	2651.68	2642.71	2647.47	49488	0	0
2024.12.18	08:00:00	2647.47	2649.65	2641.16	2644.05	70016	0	0
2024.12.18	16:00:00	2644.06	2644.94	2583.59	2584.83	123416	0	0
2024.12.19	00:00:00	2585.37	2618.06	2582.48	2607.22	56038	0	0
2024.12.19	08:00:00	2607.20	2626.42	2595.33	2596.44	97689	0	0
2024.12.19	16:00:00	2596.42	2601.04	2587.00	2593.83	105152	0	0
2024.12.20	00:00:00	2593.10	2604.01	2589.64	2600.40	51198	0	0
2024.12.20	08:00:00	2600.39	2614.15	2598.94	2609.61	81343	0	0
2024.12.20	16:00:00	2609.60	2631.99	2608.52	2622.51	99327	0	0
2024.12.23	00:00:00	2619.47	2629.21	2617.07	2626.82	44292	0	0
2024.12.23	08:00:00	2626.82	2633.35	2613.13	2617.47	69682	0	0
2024.12.23	16:00:00	2617.36	2619.87	2608.14	2613.12	74282	0	0
2024.12.24	00:00:00	2610.31	2621.47	2610.31	2619.31	37896	0	0
2024.12.24	08:00:00	2619.30	2621.47	2611.34	2614.22	51228	0	0
2024.12.24	16:00:00	2614.27	2619.37	2610.11	2615.91	41380	0	0
2024.12.26	00:00:00	2619.32	2629.22	2614.32	2626.36	31723	0	0
2024.12.26	08:00:00	2626.37	2631.11	2621.73	2623.11	46356	0	0
2024.12.26	16:00:00	2623.09	2639.08	2622.55	2633.84	75371	0	0
2024.12.27	00:00:00	2632.86	2635.49	2628.62	2631.44	36322	0	0
2024.12.27	08:00:00	2631.45	2638.25	2618.13	2618.83	62033	0	0
2024.12.27	16:00:00	2618.84	2621.82	2611.61	2620.88	76228	0	0
2024.12.30	00:00:00	2619.30	2628.09	2618.59	2623.74	35393	0	0
2024.12.30	08:00:00	2623.72	2624.65	2606.55	2606.65	69027	0	0
2024.12.30	16:00:00	2606.64	2613.80	2596.14	2605.32	84080	0	0
2024.12.31	00:00:00	2604.70	2611.56	2602.63	2604.38	33057	0	0
2024.12.31	08:00:00	2604.32	2617.75	2603.59	2613.23	58483	0	0
2024.12.31	16:00:00	2613.23	2627.48	2611.31	2624.29	67015	0	0
2025.01.02	00:00:00	2625.15	2636.52	2621.64	2634.06	45330	0	0
2025.01.02	08:00:00	2634.13	2647.20	2631.21	2642.99	72004	0	0
2025.01.02	16:00:00	2643.01	2660.46	2640.41	2658.01	82683	0	0
2025.01.03	00:00:00	2657.66	2665.32	2655.87	2658.59	38184	0	0
2025.01.03	08:00:00	2658.60	2660.32	2643.47	2649.97	64396	0	0
2025.01.03	16:00:00	2649.90	2652.65	2636.78	2639.05	80258	0	0
2025.01.06	00:00:00	2638.50	2647.45	2631.53	2633.89	54108	0	0
2025.01.06	08:00:00	2633.94	2649.50	2621.95	2624.20	93103	0	0
2025.01.06	16:00:00	2624.21	2641.26	2614.62	2636.19	101045	0	0
2025.01.07	00:00:00	2636.28	2645.68	2632.08	2644.42	42740	0	0
2025.01.07	08:00:00	2644.35	2664.26	2638.05	2662.38	76369	0	0
2025.01.07	16:00:00	2662.42	2663.03	2642.27	2648.45	90240	0	0
2025.01.08	00:00:00	2647.77	2651.55	2645.31	2649.99	32102	0	0
2025.01.08	08:00:00	2649.95	2660.36	2645.84	2660.18	66462	0	0
2025.01.08	16:00:00	2660.20	2669.94	2649.42	2661.61	86401	0	0
2025.01.09	00:00:00	2658.00	2663.19	2655.49	2658.41	29377	0	0
2025.01.09	08:00:00	2658.40	2678.17	2658.39	2672.74	60625	0	0
2025.01.09	16:00:00	2672.65	2675.67	2662.72	2669.31	52464	0	0
2025.01.10	00:00:00	2669.39	2675.90	2668.49	2674.97	32365	0	0
2025.01.10	08:00:00	2674.93	2683.85	2664.03	2682.65	75296	0	0
2025.01.10	16:00:00	2682.60	2697.87	2680.91	2688.84	113076	0	0
2025.01.13	00:00:00	2689.41	2693.40	2679.35	2686.94	51406	0	0
2025.01.13	08:00:00	2687.00	2691.28	2663.70	2669.23	92030	0	0
2025.01.13	16:00:00	2669.19	2674.32	2656.74	2662.91	78553	0	0
2025.01.14	00:00:00	2662.40	2675.24	2662.40	2668.60	46300	0	0
2025.01.14	08:00:00	2668.71	2674.44	2660.88	2662.95	78800	0	0
2025.01.14	16:00:00	2662.88	2678.00	2659.95	2677.10	83687	0	0
2025.01.15	00:00:00	2675.49	2679.52	2669.30	2679.35	31245	0	0
2025.01.15	08:00:00	2679.36	2694.18	2679.08	2693.82	77377	0	0
2025.01.15	16:00:00	2693.77	2697.33	2676.72	2695.83	87398	0	0
2025.01.16	00:00:00	2694.48	2702.16	2692.19	2694.81	45662	0	0
2025.01.16	08:00:00	2694.82	2718.20	2689.93	2715.41	82307	0	0
2025.01.16	16:00:00	2715.35	2724.76	2712.50	2714.43	87742	0	0
2025.01.17	00:00:00	2714.24	2717.36	2709.85	2711.55	38339	0	0
2025.01.17	08:00:00	2711.56	2714.71	2702.86	2705.00	71135	0	0
2025.01.17	16:00:00	2704.97	2717.35	2699.18	2702.63	76411	0	0
2025.01.20	00:00:00	2701.17	2707.52	2689.34	2707.23	47911	0	0
2025.01.20	08:00:00	2707.28	2713.71	2701.69	2705.22	72419	0	0
2025.01.20	16:00:00	2705.51	2712.34	2703.42	2708.33	49205	0	0
2025.01.21	00:00:00	2706.24	2729.15	2702.84	2726.15	62305	0	0
2025.01.21	08:00:00	2726.16	2732.92	2716.59	2726.31	90994	0	0
2025.01.21	16:00:00	2726.28	2745.93	2725.38	2744.79	76991	0	0
2025.01.22	00:00:00	2744.25	2758.60	2741.91	2758.04	50370	0	0
2025.01.22	08:00:00	2758.07	2763.38	2745.57	2757.79	81127	0	0
2025.01.22	16:00:00	2757.78	2760.25	2750.37	2756.18	73810	0	0
2025.01.23	00:00:00	2756.04	2756.52	2749.49	2752.11	42201	0	0
2025.01.23	08:00:00	2752.06	2755.53	2735.97	2741.61	85080	0	0
2025.01.23	16:00:00	2741.62	2758.84	2740.39	2754.59	89168	0	0
2025.01.24	00:00:00	2753.00	2777.32	2753.00	2775.24	57712	0	0
2025.01.24	08:00:00	2775.21	2784.64	2770.08	2782.46	75157	0	0
2025.01.24	16:00:00	2782.41	2786.01	2770.00	2770.59	77913	0	0
2025.01.27	00:00:00	2770.00	2772.61	2752.84	2753.23	55024	0	0
2025.01.27	08:00:00	2753.22	2772.02	2747.39	2757.27	97461	0	0
2025.01.27	16:00:00	2757.10	2757.94	2730.58	2740.21	79937	0	0
2025.01.28	00:00:00	2738.80	2745.13	2737.87	2741.77	38801	0	0
2025.01.28	08:00:00	2741.72	2749.54	2734.78	2748.86	61016	0	0
2025.01.28	16:00:00	2748.87	2764.98	2748.87	2763.31	73068	0	0
2025.01.29	00:00:00	2762.87	2766.19	2760.18	2760.66	35171	0	0
2025.01.29	08:00:00	2760.76	2766.14	2752.24	2758.71	80630	0	0
2025.01.29	16:00:00	2758.66	2761.12	2744.80	2759.38	95112	0	0
2025.01.30	00:00:00	2756.54	2763.37	2756.54	2760.63	30764	0	0
2025.01.30	08:00:00	2760.62	2786.02	2760.29	2785.81	70371	0	0
2025.01.30	16:00:00	2785.80	2798.44	2780.16	2793.13	109193	0	0
2025.01.31	00:00:00	2794.48	2799.42	2791.14	2795.59	41238	0	0
2025.01.31	08:00:00	2795.57	2808.34	2791.08	2806.38	74091	0	0
2025.01.31	16:00:00	2806.42	2817.17	2794.31	2797.40	117553	0	0
2025.02.03	00:00:00	2800.58	2803.80	2772.19	2783.17	77514	0	0
2025.02.03	08:00:00	2783.15	2811.93	2782.98	2811.09	93249	0	0
2025.02.03	16:00:00	2811.11	2830.70	2810.26	2813.52	113877	0	0
2025.02.04	00:00:00	2813.38	2824.60	2812.26	2815.82	51436	0	0
