<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.24	04:00:00	2625.20	2638.27	2624.93	2638.12	29231	0	0
2024.09.24	08:00:00	2638.13	2640.09	2622.66	2629.09	37870	0	0
2024.09.24	12:00:00	2629.06	2636.15	2623.36	2633.15	31865	0	0
2024.09.24	16:00:00	2633.16	2655.16	2630.94	2653.53	53785	0	0
2024.09.24	20:00:00	2653.55	2664.36	2649.81	2657.04	23646	0	0
2024.09.25	00:00:00	2656.93	2660.95	2656.65	2660.84	9745	0	0
2024.09.25	04:00:00	2660.85	2670.51	2655.53	2658.96	33779	0	0
2024.09.25	08:00:00	2658.88	2659.84	2651.65	2655.93	31594	0	0
2024.09.25	12:00:00	2655.94	2660.79	2652.74	2659.57	27111	0	0
2024.09.25	16:00:00	2659.53	2667.49	2649.76	2653.75	49476	0	0
2024.09.25	20:00:00	2653.65	2662.97	2653.17	2657.03	18700	0	0
2024.09.26	00:00:00	2656.45	2660.34	2655.43	2659.13	8770	0	0
2024.09.26	04:00:00	2659.17	2662.94	2657.09	2660.71	22103	0	0
2024.09.26	08:00:00	2660.69	2670.53	2658.00	2669.04	34995	0	0
2024.09.26	12:00:00	2669.03	2685.53	2666.93	2677.28	40284	0	0
2024.09.26	16:00:00	2677.31	2679.71	2654.82	2668.20	58886	0	0
2024.09.26	20:00:00	2668.13	2677.91	2667.54	2672.18	20207	0	0
2024.09.27	00:00:00	2670.96	2673.25	2669.60	2669.84	8433	0	0
2024.09.27	04:00:00	2669.83	2673.98	2666.23	2670.49	31326	0	0
2024.09.27	08:00:00	2670.51	2671.34	2660.97	2662.59	42328	0	0
2024.09.27	12:00:00	2662.62	2674.32	2658.35	2670.09	33209	0	0
2024.09.27	16:00:00	2670.09	2671.12	2644.78	2651.79	54806	0	0
2024.09.27	20:00:00	2651.84	2659.91	2643.15	2658.14	23271	0	0
2024.09.30	00:00:00	2657.61	2666.01	2657.28	2661.67	15841	0	0
2024.09.30	04:00:00	2661.66	2664.38	2647.31	2655.87	30008	0	0
2024.09.30	08:00:00	2655.88	2660.64	2650.69	2653.54	31163	0	0
2024.09.30	12:00:00	2653.57	2653.67	2634.48	2638.99	32222	0	0
2024.09.30	16:00:00	2638.98	2642.13	2628.82	2639.12	45005	0	0
2024.09.30	20:00:00	2639.11	2641.83	2624.71	2634.41	27434	0	0
2024.10.01	00:00:00	2633.97	2637.21	2631.88	2636.53	6791	0	0
2024.10.01	04:00:00	2636.52	2640.43	2634.54	2639.65	12977	0	0
2024.10.01	08:00:00	2639.67	2647.39	2639.57	2646.56	26184	0	0
2024.10.01	12:00:00	2646.60	2656.68	2645.42	2651.52	28960	0	0
2024.10.01	16:00:00	2651.53	2673.08	2648.02	2666.48	54750	0	0
2024.10.01	20:00:00	2666.56	2671.74	2657.61	2663.14	24995	0	0
2024.10.02	00:00:00	2661.53	2663.37	2657.00	2657.42	7439	0	0
2024.10.02	04:00:00	2657.53	2662.00	2652.65	2654.18	19089	0	0
2024.10.02	08:00:00	2654.15	2656.21	2644.54	2652.46	30191	0	0
2024.10.02	12:00:00	2652.47	2655.54	2643.84	2649.63	28679	0	0
2024.10.02	16:00:00	2649.62	2663.39	2641.17	2649.75	46116	0	0
2024.10.02	20:00:00	2649.74	2659.89	2647.19	2658.47	16556	0	0
2024.10.03	00:00:00	2657.88	2662.90	2657.46	2657.82	10147	0	0
2024.10.03	04:00:00	2657.83	2658.94	2653.35	2655.02	21009	0	0
2024.10.03	08:00:00	2655.01	2657.50	2641.85	2645.17	32981	0	0
2024.10.03	12:00:00	2645.10	2653.88	2640.99	2642.45	35523	0	0
2024.10.03	16:00:00	2642.42	2661.19	2638.00	2660.04	49559	0	0
2024.10.03	20:00:00	2660.08	2662.11	2655.18	2655.87	18804	0	0
2024.10.04	00:00:00	2655.01	2657.54	2654.36	2657.28	7119	0	0
2024.10.04	04:00:00	2657.27	2665.81	2656.80	2664.12	18469	0	0
2024.10.04	08:00:00	2664.13	2667.89	2658.76	2659.04	24768	0	0
2024.10.04	12:00:00	2659.06	2662.54	2632.00	2638.80	31125	0	0
2024.10.04	16:00:00	2638.82	2670.17	2637.45	2645.37	58165	0	0
2024.10.04	20:00:00	2645.40	2653.91	2642.76	2653.49	21289	0	0
2024.10.07	00:00:00	2649.68	2652.97	2647.83	2649.32	9329	0	0
2024.10.07	04:00:00	2649.40	2651.94	2643.82	2646.77	19238	0	0
2024.10.07	08:00:00	2646.72	2656.40	2639.72	2652.28	31258	0	0
2024.10.07	12:00:00	2652.32	2659.53	2637.81	2640.10	34633	0	0
2024.10.07	16:00:00	2640.08	2653.73	2639.11	2646.81	46409	0	0
2024.10.07	20:00:00	2646.65	2648.74	2639.71	2642.31	18028	0	0
2024.10.08	00:00:00	2642.16	2649.13	2641.84	2643.61	10306	0	0
2024.10.08	04:00:00	2643.55	2648.22	2633.78	2643.11	39485	0	0
2024.10.08	08:00:00	2643.06	2646.49	2628.58	2637.90	41291	0	0
2024.10.08	12:00:00	2637.89	2653.01	2635.80	2645.89	36957	0	0
2024.10.08	16:00:00	2645.85	2647.66	2604.75	2608.96	57860	0	0
2024.10.08	20:00:00	2608.97	2623.61	2605.59	2621.49	24430	0	0
2024.10.09	00:00:00	2620.89	2623.73	2620.61	2621.16	7650	0	0
2024.10.09	04:00:00	2621.18	2624.29	2614.97	2616.02	28731	0	0
2024.10.09	08:00:00	2616.03	2624.29	2609.16	2616.27	36695	0	0
2024.10.09	12:00:00	2616.23	2622.44	2614.70	2618.89	28390	0	0
2024.10.09	16:00:00	2618.88	2620.63	2605.21	2608.72	47605	0	0
2024.10.09	20:00:00	2608.71	2611.09	2605.18	2607.52	18596	0	0
2024.10.10	00:00:00	2606.77	2610.20	2605.95	2609.33	7902	0	0
2024.10.10	04:00:00	2609.31	2616.92	2606.82	2613.94	29896	0	0
2024.10.10	08:00:00	2614.01	2617.33	2610.27	2615.52	29731	0	0
2024.10.10	12:00:00	2615.55	2627.35	2602.55	2625.11	30122	0	0
2024.10.10	16:00:00	2625.28	2629.75	2615.70	2619.27	55290	0	0
2024.10.10	20:00:00	2619.25	2631.47	2616.54	2629.69	23309	0	0
2024.10.11	00:00:00	2626.69	2635.75	2626.69	2633.82	10820	0	0
2024.10.11	04:00:00	2633.83	2646.07	2632.97	2645.61	25628	0	0
2024.10.11	08:00:00	2645.60	2647.17	2638.09	2639.27	26020	0	0
2024.10.11	12:00:00	2639.29	2650.08	2636.26	2643.07	26224	0	0
2024.10.11	16:00:00	2643.22	2661.41	2642.65	2660.43	42856	0	0
2024.10.11	20:00:00	2660.46	2661.16	2654.76	2657.03	17075	0	0
2024.10.14	00:00:00	2656.06	2656.06	2645.00	2646.77	11788	0	0
2024.10.14	04:00:00	2646.76	2660.30	2643.18	2659.23	24268	0	0
2024.10.14	08:00:00	2659.17	2666.81	2657.11	2659.41	25621	0	0
2024.10.14	12:00:00	2659.44	2663.01	2649.31	2651.42	23079	0	0
2024.10.14	16:00:00	2651.39	2661.20	2644.02	2648.58	39758	0	0
2024.10.14	20:00:00	2648.57	2653.30	2646.11	2648.73	14093	0	0
2024.10.15	00:00:00	2647.25	2650.99	2646.85	2648.18	7003	0	0
2024.10.15	04:00:00	2648.16	2652.73	2642.96	2644.43	24113	0	0
2024.10.15	08:00:00	2644.40	2655.72	2638.08	2653.95	33794	0	0
2024.10.15	12:00:00	2654.01	2657.38	2645.63	2648.32	28547	0	0
2024.10.15	16:00:00	2648.27	2668.90	2646.07	2661.86	50571	0	0
2024.10.15	20:00:00	2661.87	2666.46	2659.03	2662.36	20055	0	0
2024.10.16	00:00:00	2661.95	2662.88	2658.67	2660.17	7107	0	0
2024.10.16	04:00:00	2660.18	2670.08	2660.14	2666.72	28687	0	0
2024.10.16	08:00:00	2666.77	2680.14	2666.09	2679.53	31916	0	0
2024.10.16	12:00:00	2679.74	2682.68	2673.04	2681.79	30399	0	0
2024.10.16	16:00:00	2681.75	2685.33	2666.73	2674.18	49956	0	0
2024.10.16	20:00:00	2674.26	2676.71	2672.76	2673.59	14274	0	0
2024.10.17	00:00:00	2673.23	2678.04	2673.14	2677.92	6592	0	0
2024.10.17	04:00:00	2677.90	2684.88	2674.64	2679.08	34125	0	0
2024.10.17	08:00:00	2679.09	2685.69	2678.10	2681.91	33688	0	0
2024.10.17	12:00:00	2681.90	2688.79	2673.16	2680.67	33921	0	0
2024.10.17	16:00:00	2680.69	2696.75	2677.88	2692.23	53099	0	0
2024.10.17	20:00:00	2692.23	2694.21	2688.91	2692.74	14487	0	0
2024.10.18	00:00:00	2691.62	2695.83	2691.62	2693.01	7006	0	0
2024.10.18	04:00:00	2693.04	2711.97	2692.81	2710.19	32109	0	0
2024.10.18	08:00:00	2710.18	2714.05	2701.75	2706.29	34901	0	0
2024.10.18	12:00:00	2706.35	2717.05	2706.25	2709.58	31961	0	0
2024.10.18	16:00:00	2709.56	2720.19	2704.97	2717.66	47541	0	0
2024.10.18	20:00:00	2717.68	2722.45	2713.60	2721.32	20697	0	0
2024.10.21	00:00:00	2719.16	2725.85	2719.16	2721.69	11910	0	0
2024.10.21	04:00:00	2721.73	2732.81	2721.10	2730.40	30474	0	0
2024.10.21	08:00:00	2730.39	2733.09	2723.62	2731.38	32595	0	0
2024.10.21	12:00:00	2731.41	2739.78	2727.76	2738.65	36841	0	0
2024.10.21	16:00:00	2738.66	2740.56	2716.95	2723.54	56248	0	0
2024.10.21	20:00:00	2723.55	2725.62	2714.23	2719.48	22853	0	0
2024.10.22	00:00:00	2719.14	2725.14	2718.91	2724.76	9080	0	0
2024.10.22	04:00:00	2724.75	2736.01	2724.04	2734.79	29695	0	0
2024.10.22	08:00:00	2734.78	2738.34	2729.04	2734.95	29302	0	0
2024.10.22	12:00:00	2734.94	2739.33	2729.60	2736.26	34539	0	0
2024.10.22	16:00:00	2736.27	2745.54	2733.77	2745.33	49632	0	0
2024.10.22	20:00:00	2745.35	2748.87	2743.59	2748.66	22603	0	0
2024.10.23	00:00:00	2747.70	2748.18	2744.79	2745.24	6900	0	0
2024.10.23	04:00:00	2745.22	2750.66	2737.70	2750.00	33482	0	0
2024.10.23	08:00:00	2749.98	2758.43	2748.12	2756.91	30326	0	0
2024.10.23	12:00:00	2757.03	2757.58	2740.81	2743.34	34242	0	0
2024.10.23	16:00:00	2743.36	2744.08	2708.45	2719.45	62221	0	0
2024.10.23	20:00:00	2719.43	2720.65	2711.98	2715.24	26703	0	0
2024.10.24	00:00:00	2715.17	2721.89	2714.70	2721.27	11096	0	0
2024.10.24	04:00:00	2721.28	2727.11	2720.28	2726.54	30764	0	0
2024.10.24	08:00:00	2726.53	2737.87	2725.92	2736.83	34073	0	0
2024.10.24	12:00:00	2736.82	2741.63	2734.95	2739.05	28805	0	0
2024.10.24	16:00:00	2739.12	2743.26	2722.41	2733.65	54686	0	0
2024.10.24	20:00:00	2733.64	2737.79	2732.88	2735.99	19297	0	0
2024.10.25	00:00:00	2735.51	2736.08	2731.31	2732.47	6089	0	0
2024.10.25	04:00:00	2732.43	2735.10	2723.93	2725.94	26545	0	0
2024.10.25	08:00:00	2726.04	2732.60	2718.87	2719.44	30337	0	0
2024.10.25	12:00:00	2719.39	2732.43	2717.08	2731.49	29463	0	0
2024.10.25	16:00:00	2731.57	2742.08	2725.24	2739.27	47872	0	0
2024.10.25	20:00:00	2739.34	2747.66	2738.88	2746.80	21146	0	0
2024.10.28	00:00:00	2733.17	2740.22	2730.29	2732.49	19330	0	0
2024.10.28	04:00:00	2732.48	2735.58	2724.43	2732.93	32746	0	0
2024.10.28	08:00:00	2733.04	2744.58	2731.16	2732.03	37656	0	0
2024.10.28	12:00:00	2732.03	2734.88	2727.83	2734.29	33381	0	0
2024.10.28	16:00:00	2734.27	2745.97	2732.80	2742.73	56616	0	0
2024.10.28	20:00:00	2742.74	2744.99	2740.19	2742.20	21202	0	0
2024.10.29	00:00:00	2741.86	2746.80	2739.88	2745.68	9433	0	0
2024.10.29	04:00:00	2745.71	2757.70	2745.56	2754.71	38417	0	0
2024.10.29	08:00:00	2754.82	2756.77	2746.36	2754.64	37514	0	0
2024.10.29	12:00:00	2754.67	2756.61	2746.29	2749.10	40032	0	0
2024.10.29	16:00:00	2749.12	2771.72	2748.22	2769.41	73428	0	0
2024.10.29	20:00:00	2769.39	2774.75	2766.33	2774.50	30832	0	0
2024.10.30	00:00:00	2774.20	2779.18	2772.97	2778.09	10833	0	0
2024.10.30	04:00:00	2778.12	2782.16	2776.11	2780.19	39795	0	0
2024.10.30	08:00:00	2780.19	2789.81	2778.05	2781.97	40956	0	0
2024.10.30	12:00:00	2781.98	2786.46	2773.67	2782.51	38909	0	0
2024.10.30	16:00:00	2782.51	2787.50	2770.91	2785.38	71578	0	0
2024.10.30	20:00:00	2785.37	2789.99	2784.01	2787.51	27745	0	0
2024.10.31	00:00:00	2787.10	2788.25	2784.72	2787.60	7777	0	0
2024.10.31	04:00:00	2787.62	2790.11	2782.11	2784.48	30823	0	0
2024.10.31	08:00:00	2784.48	2786.59	2777.00	2779.11	36685	0	0
2024.10.31	12:00:00	2779.12	2782.61	2772.02	2773.65	39675	0	0
2024.10.31	16:00:00	2773.64	2773.93	2731.57	2740.69	82872	0	0
2024.10.31	20:00:00	2740.68	2749.72	2738.27	2743.96	34223	0	0
2024.11.01	00:00:00	2742.87	2747.92	2742.87	2744.99	7623	0	0
2024.11.01	04:00:00	2744.96	2753.02	2744.83	2752.26	36191	0	0
2024.11.01	08:00:00	2752.32	2757.71	2747.19	2753.40	37679	0	0
2024.11.01	12:00:00	2753.39	2759.86	2744.86	2753.85	43889	0	0
2024.11.01	16:00:00	2753.89	2762.20	2739.71	2743.14	78216	0	0
2024.11.01	20:00:00	2743.11	2743.91	2733.23	2736.39	33013	0	0
2024.11.04	00:00:00	2733.50	2741.34	2729.91	2739.97	21251	0	0
2024.11.04	04:00:00	2739.96	2743.74	2737.01	2741.58	24787	0	0
2024.11.04	08:00:00	2741.59	2744.78	2731.94	2743.34	36766	0	0
2024.11.04	12:00:00	2743.35	2746.78	2736.54	2746.77	35352	0	0
2024.11.04	16:00:00	2746.78	2748.20	2731.75	2738.38	50702	0	0
2024.11.04	20:00:00	2738.43	2739.70	2735.59	2736.33	20412	0	0
2024.11.05	00:00:00	2736.12	2738.00	2732.98	2734.27	15040	0	0
2024.11.05	04:00:00	2734.24	2737.23	2724.75	2732.58	33449	0	0
2024.11.05	08:00:00	2732.55	2745.01	2731.79	2739.91	33769	0	0
2024.11.05	12:00:00	2739.93	2746.74	2735.59	2744.75	35901	0	0
2024.11.05	16:00:00	2744.76	2749.94	2733.12	2741.96	53064	0	0
2024.11.05	20:00:00	2741.98	2744.91	2739.38	2744.02	21058	0	0
2024.11.06	00:00:00	2743.35	2749.71	2732.68	2747.13	32891	0	0
2024.11.06	04:00:00	2747.06	2748.36	2730.68	2739.00	67350	0	0
2024.11.06	08:00:00	2739.01	2739.30	2701.46	2724.70	72589	0	0
2024.11.06	12:00:00	2724.69	2727.19	2659.16	2664.22	67679	0	0
2024.11.06	16:00:00	2664.14	2678.22	2652.33	2663.34	77373	0	0
2024.11.06	20:00:00	2663.41	2669.62	2658.81	2659.11	31273	0	0
2024.11.07	00:00:00	2659.74	2664.29	2643.30	2649.47	26829	0	0
2024.11.07	04:00:00	2649.46	2661.27	2649.46	2659.17	34890	0	0
2024.11.07	08:00:00	2659.18	2667.61	2652.74	2661.72	39518	0	0
2024.11.07	12:00:00	2661.69	2685.20	2659.81	2684.62	43412	0	0
2024.11.07	16:00:00	2684.61	2700.33	2682.34	2699.37	59835	0	0
2024.11.07	20:00:00	2699.33	2710.26	2687.45	2706.17	45838	0	0
2024.11.08	00:00:00	2705.86	2710.40	2699.21	2699.92	20515	0	0
2024.11.08	04:00:00	2699.91	2701.03	2693.29	2695.27	30338	0	0
2024.11.08	08:00:00	2695.26	2695.85	2680.32	2689.30	44063	0	0
2024.11.08	12:00:00	2689.34	2701.10	2681.98	2697.59	41108	0	0
2024.11.08	16:00:00	2697.69	2704.05	2682.78	2687.97	56643	0	0
2024.11.08	20:00:00	2687.96	2688.82	2682.89	2684.11	22961	0	0
2024.11.11	00:00:00	2684.81	2686.19	2671.94	2672.98	23739	0	0
2024.11.11	04:00:00	2673.02	2675.23	2666.54	2669.25	31013	0	0
2024.11.11	08:00:00	2669.27	2674.14	2663.85	2666.88	40122	0	0
2024.11.11	12:00:00	2666.84	2675.34	2634.37	2635.54	50750	0	0
2024.11.11	16:00:00	2635.56	2635.69	2611.58	2612.58	68708	0	0
2024.11.11	20:00:00	2612.57	2626.22	2610.68	2618.96	25144	0	0
2024.11.12	00:00:00	2618.65	2627.12	2618.54	2624.16	22921	0	0
2024.11.12	04:00:00	2624.09	2625.52	2605.39	2606.86	40523	0	0
2024.11.12	08:00:00	2606.79	2610.16	2590.83	2593.32	53473	0	0
2024.11.12	12:00:00	2593.34	2616.33	2589.64	2611.64	55252	0	0
2024.11.12	16:00:00	2611.65	2617.08	2592.54	2597.50	64858	0	0
2024.11.12	20:00:00	2597.43	2602.09	2595.13	2597.95	27383	0	0
2024.11.13	00:00:00	2598.12	2611.18	2597.38	2608.15	20411	0	0
2024.11.13	04:00:00	2608.16	2613.30	2603.57	2605.80	34933	0	0
2024.11.13	08:00:00	2605.73	2611.72	2601.04	2608.60	36321	0	0
2024.11.13	12:00:00	2608.64	2618.55	2605.86	2612.38	45270	0	0
2024.11.13	16:00:00	2612.35	2616.37	2577.63	2583.38	83398	0	0
2024.11.13	20:00:00	2583.33	2585.43	2572.26	2572.50	33833	0	0
2024.11.14	00:00:00	2574.34	2581.46	2561.55	2562.60	26438	0	0
2024.11.14	04:00:00	2562.61	2565.29	2555.33	2558.65	36109	0	0
2024.11.14	08:00:00	2558.71	2560.54	2536.81	2543.57	53890	0	0
2024.11.14	12:00:00	2543.54	2560.33	2539.05	2557.20	53330	0	0
2024.11.14	16:00:00	2557.18	2577.48	2554.36	2572.99	61576	0	0
2024.11.14	20:00:00	2573.01	2576.88	2563.93	2564.39	39186	0	0
2024.11.15	00:00:00	2564.41	2571.66	2563.09	2565.08	18943	0	0
2024.11.15	04:00:00	2565.07	2571.16	2559.74	2559.93	24004	0	0
2024.11.15	08:00:00	2559.91	2568.97	2554.34	2564.01	36541	0	0
2024.11.15	12:00:00	2563.98	2575.81	2561.22	2565.31	47661	0	0
2024.11.15	16:00:00	2565.25	2576.00	2560.16	2563.01	65750	0	0
2024.11.15	20:00:00	2563.02	2568.08	2559.49	2562.94	30604	0	0
2024.11.18	00:00:00	2566.87	2597.10	2563.22	2587.10	30638	0	0
2024.11.18	04:00:00	2587.07	2595.14	2585.10	2585.59	29880	0	0
2024.11.18	08:00:00	2585.57	2597.27	2580.40	2595.73	48295	0	0
2024.11.18	12:00:00	2595.83	2605.15	2589.55	2603.93	45504	0	0
2024.11.18	16:00:00	2604.00	2615.09	2602.80	2610.44	52180	0	0
2024.11.18	20:00:00	2610.45	2612.62	2607.76	2611.70	21415	0	0
2024.11.19	00:00:00	2611.73	2617.87	2610.43	2615.73	19416	0	0
2024.11.19	04:00:00	2615.69	2625.54	2615.67	2622.62	42683	0	0
2024.11.19	08:00:00	2622.66	2634.50	2617.72	2630.29	55933	0	0
2024.11.19	12:00:00	2630.30	2639.44	2628.79	2635.30	54354	0	0
2024.11.19	16:00:00	2635.22	2636.95	2620.91	2628.09	61492	0	0
2024.11.19	20:00:00	2628.13	2634.61	2626.28	2631.87	24895	0	0
2024.11.20	00:00:00	2631.77	2641.48	2630.68	2639.64	21766	0	0
2024.11.20	04:00:00	2639.63	2641.86	2634.90	2636.90	26145	0	0
2024.11.20	08:00:00	2636.62	2637.13	2618.81	2621.92	42254	0	0
2024.11.20	12:00:00	2621.91	2640.48	2620.95	2636.08	34828	0	0
2024.11.20	16:00:00	2636.07	2655.42	2634.15	2651.80	45089	0	0
2024.11.20	20:00:00	2651.85	2653.13	2645.42	2650.25	23617	0	0
2024.11.21	00:00:00	2649.60	2660.42	2648.87	2653.43	18539	0	0
2024.11.21	04:00:00	2653.42	2658.93	2650.36	2656.95	21684	0	0
2024.11.21	08:00:00	2656.96	2671.66	2656.58	2668.89	32304	0	0
2024.11.21	12:00:00	2668.90	2673.51	2660.43	2665.47	36662	0	0
2024.11.21	16:00:00	2665.54	2672.81	2661.35	2671.84	50857	0	0
2024.11.21	20:00:00	2671.85	2673.39	2667.85	2669.39	20245	0	0
2024.11.22	00:00:00	2668.22	2679.44	2667.90	2677.81	17891	0	0
2024.11.22	04:00:00	2677.76	2692.37	2677.31	2686.65	34230	0	0
2024.11.22	08:00:00	2686.66	2707.44	2685.84	2703.38	45023	0	0
2024.11.22	12:00:00	2703.47	2710.09	2689.35	2692.94	47042	0	0
2024.11.22	16:00:00	2692.89	2707.24	2684.44	2706.81	52938	0	0
2024.11.22	20:00:00	2706.78	2716.03	2705.08	2715.90	22355	0	0
2024.11.25	00:00:00	2711.75	2721.38	2689.45	2701.24	29135	0	0
2024.11.25	04:00:00	2701.26	2704.46	2658.25	2664.68	40858	0	0
2024.11.25	08:00:00	2664.72	2675.22	2661.71	2673.96	44555	0	0
2024.11.25	12:00:00	2673.95	2688.77	2668.78	2678.29	39342	0	0
2024.11.25	16:00:00	2678.36	2678.75	2624.59	2627.87	61041	0	0
2024.11.25	20:00:00	2627.81	2628.73	2615.61	2624.78	25688	0	0
2024.11.26	00:00:00	2624.64	2632.23	2605.19	2628.16	30031	0	0
2024.11.26	04:00:00	2628.17	2631.44	2617.82	2624.33	30440	0	0
2024.11.26	08:00:00	2624.38	2627.14	2610.80	2626.02	41556	0	0
2024.11.26	12:00:00	2626.03	2641.94	2624.00	2629.97	42306	0	0
